OSM_ID,OSM_TYPE,NAME,BUILDING,ADDR_STRASSE,ADDR_HAUSNUMMER,ADDR_PLZ,ADDR_ORT,LAT,LON
311336428,way,,house,,56,9570,Ossiach,46.68074104,13.99465494
311336429,way,,house,,58,9570,Ossiach,46.68063482,13.994343479999998
311336433,way,,house,,40,9570,Rappitsch,46.679356677777776,13.995242499999998
311361708,way,,house,,62,9570,Ossiach,46.673321171428576,13.984366028571428
311363408,way,,house,,45,9570,Rappitsch,46.678380828571434,13.990487985714285
311363410,way,,house,,74,9570,Rappitsch,46.678471081818195,13.992798618181814
311363411,way,,house,,5,9570,Rappitsch,46.678846799999995,13.99386294
311363413,way,,house,,52,9570,Rappitsch,46.67941182222222,13.994003300000001
311363415,way,,apartments,,11,9570,Ossiach,46.67995688421053,13.994211631578947
311369500,way,,house,,48,9570,Ossiach,46.68049234,13.995349880000001
311370148,way,,house,,41,9570,Rappitsch,46.68040562857143,13.996453085714284
311370149,way,,house,,72,9570,Rappitsch,46.68169354285715,13.998012742857142
311370151,way,,house,,73,9570,Rappitsch,46.6814305,13.99801416
311370153,way,,yes,,50,,Alt-Ossiach,46.68177308888889,13.998736011111113
311370154,way,,house,,37,9570,Alt-Ossiach,46.68271838,13.997763800000001
311370155,way,,house,,57,9570,Ossiach,46.682868619999994,13.99871192
311568206,way,,yes,,67a,9570,Ossiach,46.67961624285714,13.99327527142857
317818938,way,Hotel Hochschober,hotel,Turracherhöhe,5,9565,Reichenau,46.91574544000001,13.875510360000003
318306063,way,,industrial,Laboisnerstraße,6a,,,46.71826312727273,14.103849409090907
318306064,way,Unser Lagerhaus Warenhandelsges. m.b.H,yes,Industriestraße,17,9560,Feldkirchen in Kärnten,46.72152323636363,14.102427827272725
318306066,way,Ford Stranig,yes,Industriestraße,16,,,46.72015229090909,14.102296281818182
318306067,way,,yes,Nusser-Straße,1,9560,Feldkirchen in Kärnten,46.717860515384615,14.102355915384615
318306068,way,,yes,Lastenstraße,12,9560,Feldkirchen in Kärnten,46.71740689230769,14.101475569230768
318306069,way,,industrial,Laboisnerstraße,2,,,46.719483168181824,14.103558559090908
318306071,way,,industrial,Laboisnerstraße,2a,,,46.718669399999996,14.103813579999999
318306073,way,,yes,Industriestraße,14,,,46.7201909,14.101784759999997
318306082,way,,yes,Industriestraße,10,,,46.7196408625,14.100820774999999
318306084,way,,industrial,Laboisnerstraße,6,,,46.71839739999999,14.104138177777779
321376274,way,,yes,,5a,9571,Albeck,46.82158537142858,14.11169462857143
322255026,way,,yes,,3,9560,Steuerberg,46.79968048,14.07985754
325347442,way,,house,Amthofgasse,6,9560,Feldkirchen in Kärnten,46.722908399999994,14.092620783333336
325347443,way,,yes,Ossiacherstraße,3,9560,Feldkirchen in Kärnten,46.72269743333334,14.091326683333335
325783750,way,,detached,,148,9564,Reichenau,46.86216432,13.8359573
325783751,way,,yes,,135,9564,Reichenau,46.8591958,13.84047228
325783754,way,,detached,,170,9564,Reichenau,46.86112316,13.83709524
325783755,way,,detached,,102,9564,Reichenau,46.862167414285715,13.836822385714285
325783760,way,,yes,,104,9564,Reichenau,46.859912757142865,13.840653585714284
325783762,way,,detached,,95,9564,Reichenau,46.85677389999999,13.84550582
325783763,way,,detached,,154,9564,Reichenau,46.861845560000006,13.837703300000001
325783769,way,,bungalow,Falkertsee,112,,,46.86021014000001,13.841282979999999
325783771,way,,yes,Falkertsee,117,,,46.85999321111111,13.840962622222225
325783774,way,,detached,,159,9564,Reichenau,46.861901800000005,13.836217100000002
325783776,way,,detached,,136,9564,Reichenau,46.859260199999994,13.83842406
325783777,way,,detached,,176,9564,Reichenau,46.85922984,13.83887738
325783779,way,,bungalow,Falkertsee,101,,,46.86041498,13.84132034
325783783,way,,detached,,161,9564,Reichenau,46.86185628,13.836031879999998
325783784,way,,detached,,140,9564,Reichenau,46.856207757142855,13.847166185714286
325783785,way,,yes,,108,9564,Reichenau,46.85650332857143,13.847794642857142
325783788,way,,yes,,142,9564,Reichenau,46.86113074,13.83990642
325783790,way,,yes,,171,9564,Reichenau,46.859487412499995,13.8402957625
325783792,way,,yes,,146,9564,Reichenau,46.85715869999999,13.846361366666665
325783800,way,,yes,,107,9564,Reichenau,46.85968514285714,13.841173871428575
325783805,way,,detached,,162,9564,Reichenau,46.86171075714286,13.836205700000002
325783809,way,,detached,,94,9564,Reichenau,46.86081812,13.838832680000001
325783810,way,,bungalow,,125,9564,Reichenau,46.858947439999994,13.83879082
325783811,way,,yes,,105,9564,Reichenau,46.86022486,13.84058318
325783813,way,,detached,,160,9564,Reichenau,46.861875,13.835871180000002
325783814,way,,yes,,118,9564,Reichenau,46.859747285714285,13.840920628571427
325783817,way,,detached,,151,9564,Reichenau,46.86183876,13.836336800000002
325783818,way,,detached,,165,9564,Reichenau,46.86028152,13.837036040000001
325783819,way,,detached,,169,9564,Reichenau,46.85938572222223,13.838049855555555
325783820,way,,detached,,98,9564,Reichenau,46.8603959,13.84033218
325783821,way,,detached,,113,9564,Reichenau,46.86078878571429,13.840426828571427
325783825,way,,detached,,158,9564,Reichenau,46.86199228,13.836077159999999
325783826,way,,detached,,126,9564,Reichenau,46.85898042,13.84050052
325783827,way,,yes,,141,9564,Reichenau,46.8560164,13.848726219999998
325783833,way,,detached,,80,9564,Reichenau,46.85925778,13.839989260000001
325783836,way,,yes,,109,9564,Reichenau,46.859192539999995,13.8407007
325783838,way,,yes,,81,9564,Reichenau,46.86133746666667,13.836986066666666
325783839,way,,detached,,149,9564,Reichenau,46.86172486,13.837455779999999
325783840,way,,yes,,156,9564,Reichenau,46.861067780000006,13.837362339999999
325783843,way,,yes,,106,9564,Reichenau,46.85966528,13.83903914
325783845,way,,detached,,82,9564,Reichenau,46.8611743,13.83843914
325783846,way,,yes,,111,9564,Reichenau,46.859872519999996,13.841282119999999
325783847,way,,bungalow,,39,9564,Reichenau,46.858668339999994,13.84022712
325783848,way,,detached,,144,9564,Reichenau,46.862183879999996,13.83614966
325783849,way,,yes,,89,9564,Reichenau,46.859571779999996,13.840539179999999
325783851,way,,detached,,91,9564,Reichenau,46.86141024,13.837269699999998
325783852,way,,detached,,143,9564,Reichenau,46.8616353,13.837069320000001
325783853,way,,detached,Falkertsee,188,,,46.85907709999999,13.838674042857145
325783854,way,,detached,,110,9564,Reichenau,46.8591859,13.839056719999999
325783855,way,,bungalow,,100,9564,Reichenau,46.86036994,13.84106242
325783858,way,,bungalow,Falkertsee,111,,,46.86003434,13.841310479999999
325783859,way,,detached,,174,9564,Reichenau,46.856041255555546,13.847744522222222
325783861,way,,detached,,150,9564,Reichenau,46.86169434,13.83601846
325783862,way,,detached,,153,9564,Reichenau,46.86208284,13.83627994
325783866,way,,yes,,88,9564,Reichenau,46.86118356,13.83969878
325783867,way,,yes,,78,9564,Reichenau,46.86105808,13.840439739999999
325783871,way,,detached,,163,9564,Reichenau,46.861730900000005,13.835859840000001
325783873,way,,detached,,147,9564,Reichenau,46.8562256,13.847468642857141
325783874,way,,detached,,79,9564,Reichenau,46.86024474,13.839513219999997
325783879,way,,detached,,119,9564,Reichenau,46.8593275,13.840927500000001
325783883,way,,detached,,93,9564,Reichenau,46.856045259999995,13.84564976
325783886,way,,detached,,133,9564,Reichenau,46.860319,13.83917596
325783889,way,,yes,,116,9564,Reichenau,46.85952305714285,13.841059014285715
325783891,way,,detached,,155,9564,Reichenau,46.861960260000004,13.836485880000001
325783892,way,,detached,,128,9564,Reichenau,46.86161072,13.836401760000001
325783896,way,,detached,,99,9564,Reichenau,46.86040596,13.839953900000001
325783897,way,,bungalow,,124,9564,Reichenau,46.858892600000004,13.83892742
325783898,way,,detached,,90,9564,Reichenau,46.86088038571428,13.839699400000002
325783899,way,,bungalow,,114,9564,Reichenau,46.860378319999995,13.840831360000001
325783900,way,,detached,,132,9564,Reichenau,46.86055764,13.84041308
325783901,way,,detached,,152,9564,Reichenau,46.8620196,13.83591222
325783904,way,,detached,,157,9564,Reichenau,46.86202572,13.83637062
325783905,way,,yes,,127,9564,Reichenau,46.860258220000006,13.836409560000002
325783907,way,,yes,,172,9564,Reichenau,46.85975598,13.84007072
325783908,way,,detached,,97,9564,Reichenau,46.860267885714286,13.840080342857144
325783909,way,,detached,,92,9564,Reichenau,46.860812020000004,13.840090380000001
326558509,way,,apartments,Kindergartenstraße,29,9560,Feldkirchen in Kärnten,46.72600432307692,14.081956976923077
326838290,way,,house,,60,9570,Ossiach,46.67417296,13.985465959999999
326838293,way,,house,,40,9570,Ossiach,46.6742909,13.984936240000001
326865540,way,,yes,,66,9570,Ossiach,46.67388253333334,13.984503186666664
326865546,way,,yes,,17,9570,Ossiach,46.6752399,13.985014471428572
328253253,way,,yes,,54,9571,Albeck,46.85753658,13.96844304
329029964,way,Neuwirt,yes,,1,9560,Steuerberg,46.79316966666667,14.08398972222222
329029966,way,,yes,,53,9560,Steuerberg,46.791406,14.089020399999999
329029973,way,,yes,,30,9560,Steuerberg,46.791832140000004,14.08914068
329029977,way,,yes,,51,9560,Steuerberg,46.7936374,14.09098046
329030931,way,,house,,54,9560,Steuerberg,46.7901186,14.0936055
329030933,way,,house,,20,9560,Steuerberg,46.79074,14.093184339999999
329030935,way,,house,,12,9560,Steuerberg,46.79097038571428,14.094246714285713
329030937,way,,house,,29,9560,Steuerberg,46.79071789999999,14.09651934
329030938,way,,house,,55,9560,Steuerberg,46.79071019999999,14.097441214285714
329030940,way,,house,,17,9560,Steuerberg,46.7906274,14.094594520000001
329030942,way,,house,,32,9560,Steuerberg,46.79043924,14.093856800000001
329030944,way,,house,,18,9560,Steuerberg,46.79117825454546,14.095575890909089
329030945,way,,house,,18a,9560,Steuerberg,46.79047774285714,14.092546542857145
329030948,way,,house,,46,9560,Steuerberg,46.7906215,14.09161574
329030950,way,,house,,40,9560,Steuerberg,46.79046607142857,14.092155657142857
329030952,way,,house,,24,9560,Steuerberg,46.790652328571426,14.094263499999999
329030955,way,,house,,52,9560,Steuerberg,46.79114994444444,14.096045188888889
329031026,way,,house,,14,9560,Steuerberg,46.79136199999999,14.099211700000001
329031483,way,,house,,28,9560,Steuerberg,46.790271157142854,14.101968099999999
329031485,way,,house,,7,9560,Steuerberg,46.79061641428571,14.100745585714288
329031486,way,,house,,8,9560,Steuerberg,46.79045356,14.10285744
329031490,way,,house,,9,9560,Steuerberg,46.7902187,14.104040520000002
329031491,way,,house,,11,9560,Steuerberg,46.79002082,14.10184772
329031492,way,,house,,39,9560,Steuerberg,46.79044296000001,14.100270720000001
329032263,way,,yes,,4,9560,Steuerberg,46.789476619999995,14.09665302
329207071,way,,yes,Satellitenstraße,1,9560,Feldkirchen in Kärnten,46.735756406666674,14.072793343333338
329210993,way,,yes,,67,9555,Glanegg,46.71858310909091,14.21286097272727
329459832,way,Tischlerei Rudolf Konec,yes,St. Veiterstraße,5,,,46.722666804,14.102998704
329459835,way,Holzmeister Schurian,yes,St. Veiterstraße,3,9560,Feldkirchen in Kärnten,46.72285544347826,14.101955734782608
329459836,way,,yes,St. Veiterstraße,4,,,46.72280944444444,14.102429744444443
329459838,way,,yes,St. Veiterstraße,2,,,46.72269377142857,14.100796528571427
329459841,way,,yes,Schubertstraße,1,,,46.723274062499996,14.101529562499998
331964484,way,,yes,,5,9560,Hart,46.71591746,14.16870324
331964494,way,,yes,,11,9560,Hart,46.71576718000001,14.168514239999999
331964495,way,,yes,,2,9560,Hart,46.71540234,14.16916856
331964500,way,,yes,,10,9560,Hart,46.71535272,14.1666901
331964503,way,,yes,,1,9560,Hart,46.715503059999996,14.16746926
331964505,way,,yes,,17,9560,Hart,46.71500916,14.16947274
331964510,way,,yes,,7,9560,Hart,46.714750200000005,14.16919382
331964658,way,,yes,,3,9560,Hart,46.71288622,14.1634503
331964662,way,,yes,,19,9560,Hart,46.713609000000005,14.16402356
331964664,way,,yes,,8,9560,Hart,46.71338916,14.16434126
331967066,way,,house,,12,9560,Glanegg,46.72152206923077,14.245534692307691
331967844,way,,yes,,8,9556,Liebenfels,46.72137088,14.251565600000001
331967847,way,,house,,11,9556,Liebenfels,46.7212815875,14.2525344375
334163294,way,,yes,Winkl,65,9565,Reichenau,46.89532388,13.8233306
334694356,way,,yes,Winkl,64,9565,Ebene Reichenau,46.884286149999994,13.84950466
336806022,way,,yes,,53,9564,Reichenau,46.825971239999994,13.863741679999999
336807050,way,,hotel,,180,9564,Reichenau,46.86318034285714,13.829348085714285
336890730,way,Mattersdorferhof Countrylife Gesundheitszentrum,house,Mattersdorf,10,9560,Feldkirchen,46.713185225,14.154958650000003
337669049,way,,yes,Kirchplatz,2,9571,Albeck,46.82402512,14.058489320000001
339035475,way,,yes,Industriestraße,11a,,,46.719920225,14.097800399999999
339035479,way,Fahrschule Werzin,yes,Klagenfurter Straße,15,,,46.720980340000004,14.096779559999998
339035481,way,Sange Stahlbau,yes,,3,9560,Unterrain,46.719027187500004,14.0920855875
339233538,way,,yes,,14,9562,Himmelberg,46.74173750588235,13.958046752941177
339233540,way,,yes,,10,9562,Himmelberg,46.74205923333333,13.957492444444446
339236315,way,,yes,,8,9562,Himmelberg,46.74845128,13.97237616
339236873,way,,yes,,6,9562,Himmelberg,46.7488891,13.97788162
339239660,way,Arterwirt,house,Weißenbach,4,9563,Gnesau,46.77146366666667,13.980929633333334
339239664,way,,yes,,8,9563,Gnesau,46.772974544444445,13.976404355555553
339239673,way,Evangelische Kirche Weißenbach,church,Gnesau,61,9563,Gnesau,46.772405625,13.980039150000001
339239676,way,,yes,,61,9563,Gnesau,46.7721788,13.979698619999999
339240044,way,,yes,,30,9563,Himmelberg,46.76963234,13.9944903
342894458,way,,house,Glanegg,51,,,46.71546194545454,14.21068760909091
342894459,way,,garage,,16,9555,Glanegg,46.71523064,14.212526399999998
342894460,way,,garage,,5,9555,Glanegg,46.71469258,14.21085488
342894463,way,,garage,,46,9555,Glanegg,46.714635,14.21131008
342894464,way,,yes,,10,9555,Glanegg,46.71551004,14.212805159999998
342894465,way,,garage,,70,9555,Glanegg,46.71491572,14.211919640000001
342894472,way,,house,Glanegg,10,,,46.71558438,14.21266344
342894473,way,,house,Glanegg,16,,,46.71537666666667,14.212599377777776
342894474,way,,house,Glanegg,19,,,46.71492966666667,14.212515233333335
342894475,way,,yes,Glanegg,20,9555,Glanegg,46.715100150000005,14.211041774999998
342894476,way,,apartments,Glanegg,4,,,46.71456776363637,14.211849945454547
342894477,way,,house,Glanegg,45,,,46.71494592,14.21175738
342894478,way,,house,Glanegg,46,,,46.714640028571424,14.211249171428571
342894479,way,,house,Glanegg,5,,,46.7147622,14.210672299999999
342894480,way,,yes,Glanegg,52,,,46.71576158333334,14.210757800000001
342894481,way,,yes,Glanegg,78,,,46.715028455555554,14.211473266666665
342894482,way,,house,Glanegg,9,,,46.7157666,14.212683414285712
342894483,way,Kindergarten Glanegg,school,,85,9555,Glanegg,46.715752208,14.212229044
342894486,way,Volksschule Glanegg,school,Glanegg,75,,,46.71551418421054,14.21135057368421
342896571,way,,train_station,Glanegg,6,,,46.71724588461538,14.211357953846154
342896574,way,,garage,,8,9555,Glanegg,46.716474999999996,14.21122274
342896578,way,,house,Glanegg,102,,,46.716758766666665,14.211653483333334
342896580,way,,house,Glanegg,40,,,46.71698445714286,14.211727014285715
342896581,way,,house,Glanegg,44,,,46.71630268571429,14.211047814285712
342896582,way,,house,Glanegg,54,,,46.717188,14.211850116666666
342896583,way,,house,Glanegg,56,,,46.71743743333334,14.212010999999999
342896584,way,,house,Glanegg,8,,,46.71659464,14.2111653
342985124,way,,house,Glanegg,22,,,46.7167805,14.21211298
342985131,way,,garage,,12,9555,Glanegg,46.71637738571428,14.212920628571428
342985132,way,,house,Glanegg,11,,,46.71592158,14.212761039999998
342985133,way,,house,Glanegg,12,,,46.71628889,14.212935120000001
342985134,way,,house,Glanegg,14,,,46.71607611666667,14.212897833333335
342985135,way,,house,Glanegg,43,,,46.71624036000001,14.212328719999999
342985136,way,,house,Glanegg,47,,,46.716456316666665,14.212454066666666
342985137,way,,house,Glanegg,48,,,46.71618793333334,14.211756266666667
342985138,way,,house,Glanegg,68,,,46.716027828571434,14.212316357142857
343068933,way,,garage,,22,9555,Glanegg,46.71727602000001,14.21241738
343068935,way,,garage,,39,9555,Glanegg,46.71716452,14.212707
343068941,way,,house,Glanegg,76,,,46.71720917142858,14.212397399999999
343068943,way,,yes,Glanegg,1,,,46.7175897,14.213814183333335
343068944,way,,house,Glanegg,13,,,46.71689834,14.213091460000001
343068945,way,,house,Glanegg,15,,,46.71760835714286,14.212689528571428
343068946,way,,house,Glanegg,38,,,46.71679128333333,14.212621583333332
343068947,way,,house,Glanegg,39,,,46.717106550000004,14.212715866666668
343068948,way,,house,Glanegg,49,,,46.71751763333333,14.212472683333331
343068949,way,,house,Glanegg,59,,,46.71699713333334,14.212224583333333
343068950,way,,house,Glanegg,60,,,46.71774767142857,14.212300857142855
343070215,way,,yes,,2,9555,Glanegg,46.71519657058824,14.208587482352941
343070220,way,,yes,,3,9555,Glanegg,46.71542445555556,14.2078988
343076393,way,,yes,Maria-Feicht,2,,,46.70474628000001,14.220704260000002
343076395,way,,yes,Maria-Feicht,31,,,46.70623740909091,14.217685990909091
343076398,way,,yes,Maria-Feicht,4,,,46.70577065714286,14.217345500000002
343076400,way,,yes,Maria-Feicht,47,,,46.705301799999994,14.2178531
343076404,way,,yes,Maria-Feicht,51,,,46.70500828,14.219640859999998
343076407,way,,yes,Maria-Feicht,6,,,46.705508290909094,14.218458618181819
343670244,way,,house,Glanegg,100,,,46.71222906,14.21464986
343670246,way,,house,Glanegg,37,,,46.7138422,14.214824614285712
343670250,way,,house,Glanegg,62,,,46.71154382727273,14.215210418181817
343670253,way,,house,Glanegg,63,,,46.71196442857143,14.215260057142858
343670255,way,,house,Glanegg,64,,,46.712196081818185,14.215278254545455
343670257,way,,house,Glanegg,71,,,46.712885581818185,14.21519183636364
343670259,way,,house,Glanegg,72,,,46.71124026363636,14.21508970909091
343670260,way,,house,Glanegg,80,,,46.71347871538462,14.215056446153845
343670261,way,,house,Glanegg,86,,,46.71019858571429,14.215016142857142
343670262,way,,house,Glanegg,87,,,46.709920465,14.214886795000002
343670263,way,,house,Glanegg,88,,,46.713264733333325,14.214865666666668
343670264,way,,house,Glanegg,89,,,46.71280558571429,14.21480242857143
343671626,way,,yes,Maria-Feicht,1,,,46.710687899999996,14.216795780000002
343678602,way,,house,,62,9555,Glanegg,46.706003800000005,14.21539162
343678628,way,,house,Maria-Feicht,16,,,46.7048362,14.21670604
343678631,way,,house,Maria-Feicht,15,,,46.70493845714286,14.217160757142855
343678633,way,,house,Maria-Feicht,10,,,46.705987928571425,14.216349171428574
343678636,way,,house,Maria-Feicht,11,,,46.705769987500005,14.216465050000002
343678640,way,,house,Maria-Feicht,12,,,46.705430580000005,14.215397660000002
343678643,way,,house,Maria-Feicht,13,,,46.70545813333334,14.214907266666666
343678648,way,,house,Maria-Feicht,14,,,46.70548186,14.214242160000001
343678649,way,,house,Maria-Feicht,23,,,46.705633414285714,14.215390614285715
343678651,way,,house,Maria-Feicht,33,,,46.7063812,14.21577766
343678652,way,,house,Maria-Feicht,36,,,46.7056226,14.215983700000002
343678653,way,,house,Maria-Feicht,7,,,46.70635314285715,14.216862814285713
343678654,way,,house,Maria-Feicht,8,,,46.706265657142865,14.216525928571428
343684151,way,,house,Maria-Feicht,19,,,46.70714601818182,14.215540963636364
343684152,way,,yes,Maria-Feicht,21,,,46.706543938461536,14.214558238461537
343684153,way,,house,Maria-Feicht,30,,,46.7060784,14.21409922
343684154,way,,house,Maria-Feicht,59,,,46.70676078333333,14.215177133333333
343767866,way,,house,Maria-Feicht,65,,,46.707534754545456,14.212919663636363
343767869,way,,house,,66,9555,Glanegg,46.70719206,14.212886699999999
343767930,way,,house,Maria-Feicht,22,,,46.707968300000005,14.212021199999999
343767931,way,,house,Maria-Feicht,24,,,46.70592888,14.21315832
343767932,way,,house,Maria-Feicht,26,,,46.70596441428571,14.212508485714286
343767933,way,,house,Maria-Feicht,34,,,46.70592917142857,14.211582242857142
343767934,way,,house,Maria-Feicht,37,,,46.70758427142857,14.211481457142856
343767935,way,,house,Maria-Feicht,38,,,46.7076375888889,14.21211108888889
343767936,way,,house,Maria-Feicht,39,,,46.7063741125,14.213029937500002
343767937,way,,house,Maria-Feicht,40,,,46.70730063333334,14.212419383333334
343767938,way,,house,Maria-Feicht,41,,,46.70795537272727,14.212620645454543
343767939,way,,house,Maria-Feicht,42,,,46.706560124999996,14.2121499375
343767940,way,,house,Maria-Feicht,44,,,46.706706422222226,14.211487311111112
343767941,way,,house,Maria-Feicht,45,,,46.706788714285715,14.21109174285714
343767942,way,,house,Maria-Feicht,46,,,46.70700944,14.211065640000001
343767943,way,,house,Maria-Feicht,48,,,46.706841000000004,14.2107107
343767944,way,,house,Maria-Feicht,50,,,46.706641112499995,14.2117456125
343767945,way,,house,Maria-Feicht,52,,,46.7067105875,14.2126910125
343767947,way,,house,Maria-Feicht,53,,,46.70663718,14.213176780000001
343767949,way,,house,Maria-Feicht,54,,,46.70740119,14.21181451
343767950,way,,house,Maria-Feicht,56,,,46.706507249999994,14.212535416666666
343767951,way,,house,Maria-Feicht,57,,,46.706480760000005,14.21264752
343767952,way,,house,Maria-Feicht,60,,,46.7062297,14.212192216666667
343767953,way,,house,Maria-Feicht,64,,,46.707827216666665,14.213155133333332
344136476,way,,house,Friedlach,70,9560,Glanegg,46.72183312000001,14.194554639999998
344136503,way,,yes,Friedlach,67,9555,Glanegg,46.72217865714286,14.194491799999998
344136510,way,Tischlerei Schnabl,yes,Friedlach,72,,,46.72215184444445,14.19940901111111
344136511,way,,house,Friedlach,42,9560,Glanegg,46.722410520000004,14.197675650000003
344136512,way,,house,Friedlach,19,,,46.722274588888894,14.195056755555557
344136513,way,,house,Friedlach,20,,,46.7227189,14.198775557142861
344136514,way,,house,Friedlach,32,,,46.72297056,14.198533280000001
344136515,way,,house,Friedlach,34,,,46.723095844444444,14.199266555555555
344136516,way,,house,Friedlach,36,,,46.72258312,14.1944767
344136517,way,,house,Friedlach,37,,,46.72304139285715,14.198934635714286
344136518,way,,house,Friedlach,39,,,46.7228584,14.199492639999999
344136519,way,,yes,Friedlach,41,,,46.72207161111112,14.196300955555557
344136520,way,,house,Friedlach,43,,,46.72274741,14.199112749999998
344136521,way,,house,Friedlach,44,,,46.72250674285714,14.196428257142856
344136522,way,,house,Friedlach,45,,,46.722556716666666,14.196791983333332
344136523,way,,house,Friedlach,46,,,46.7221744,14.196914488888886
344136524,way,,house,Friedlach,47,,,46.72256485,14.198242966666664
344136525,way,,house,Friedlach,48,,,46.72261234,14.19738842
344136526,way,,house,Friedlach,58,,,46.72253991666667,14.195986233333334
344136527,way,,house,Friedlach,63,,,46.72259855,14.19412705
344136528,way,,yes,Friedlach,69,,,46.72194888,14.194096819999999
344136529,way,,yes,Friedlach,68,,,46.72232572,14.194071699999999
344136530,way,,house,Friedlach,73,,,46.722738033333336,14.197845399999999
344136531,way,,house,Friedlach,75,,,46.722670628571436,14.198480985714285
344143378,way,,house,Friedlach,31,9560,Glanegg,46.72480217142857,14.19865857142857
344143380,way,,house,Friedlach,64,9560,Glanegg,46.7244962625,14.1987524875
344143381,way,,house,Friedlach,17,,,46.724798439999994,14.197991239999999
344143382,way,,house,Friedlach,33,,,46.723495250000006,14.199725816666666
344143383,way,,house,Friedlach,4,,,46.72446387777777,14.197193633333335
344143384,way,,house,Friedlach,49,,,46.724197277777776,14.198045555555556
344143385,way,,house,Friedlach,50,,,46.72410128,14.197783379999999
344143386,way,,house,Friedlach,51,,,46.7247902,14.198354816666665
344143387,way,,house,Friedlach,52,,,46.7241139,14.197334266666665
344143388,way,,house,Friedlach,53,,,46.72333871666666,14.199247249999999
344143389,way,,house,Friedlach,54,,,46.72444267142857,14.196931014285715
344143390,way,,house,Friedlach,56,,,46.72386310000001,14.1990268
344143391,way,,house,Friedlach,57,,,46.72409483636363,14.19889972727273
344143392,way,,house,Friedlach,60,,,46.7244244,14.198295442857143
344143393,way,,house,Friedlach,62,,,46.72367435555556,14.199169344444444
344143394,way,,house,Friedlach,65,,,46.72452256,14.197643199999998
344143395,way,,house,Friedlach,66,,,46.724664080000004,14.197870219999999
344143396,way,,house,Friedlach,71,,,46.7239865,14.198546545454546
344368722,way,,house,,1,9555,Glanegg,46.71344242,14.22389
344368738,way,,house,,4,9555,Glanegg,46.71186147142856,14.226508514285714
344368740,way,,house,,6,9555,Glanegg,46.711851579999994,14.225645260000002
344737180,way,,yes,Dorfstraße,6,9560,Feldkirchen in Kärnten,46.69622288000001,14.088586000000001
344737181,way,,farm_auxiliary,Dorfstraße,5,9560,Feldkirchen in Kärnten,46.697366593333335,14.088288540000002
344737182,way,,yes,Dorfstraße,5,9560,Höfling,46.69757655555556,14.088735855555555
344737187,way,KFZ-Tiffner,yes,Schwarze Straße,4,9560,Höfling,46.69808162,14.08868564
350413969,way,,yes,Maria-Feicht,28,,,46.70611656,14.210186520000002
350413974,way,,yes,Maria-Feicht,43,,,46.70581841428571,14.210024242857145
350413976,way,,yes,Maria-Feicht,17,,,46.703389380000004,14.217024300000002
350413977,way,,yes,Maria-Feicht,20,,,46.704344000000006,14.217554760000002
350413982,way,,detached,Maria-Feicht,27,,,46.705927111111116,14.210472544444444
350413984,way,,house,Maria-Feicht,29,,,46.705973416666666,14.209779883333331
350413986,way,,yes,Maria-Feicht,32,,,46.705692430000006,14.208617460000003
350413988,way,,detached,Maria-Feicht,35,,,46.70577624285714,14.209718071428572
354668869,way,,house,,58,9563,Gnesau,46.79953842,13.92198252
354668870,way,,house,,59,9563,Gnesau,46.799613828571424,13.921702314285714
354668874,way,,house,,43,9563,Gnesau,46.7991177,13.92147938
354668876,way,,house,,70,9563,Gnesau,46.7989780111111,13.921257955555555
354668877,way,,house,,69,9563,Gnesau,46.79920129999999,13.921289577777777
354668878,way,,house,,73,9563,Gnesau,46.79910442,13.92087484
354668879,way,,house,,72,9563,Gnesau,46.79936441428571,13.920357171428572
354668880,way,,house,,55,9563,Gnesau,46.799816799999995,13.92127176
354668881,way,,house,,74,9563,Gnesau,46.79999196000001,13.92100738
354668882,way,Alte Schule,yes,,10,9563,Gnesau,46.7999394,13.920321733333333
354670703,way,,yes,,53,9563,Gnesau,46.80052482,13.919352600000002
354670706,way,,house,Zedlitzdorf,19,9563,Gnesau,46.80087448571429,13.919200157142857
354670709,way,,house,,54,9563,Gnesau,46.80060386,13.919888559999999
354670711,way,,house,,76,9563,Gnesau,46.80059376666667,13.920314573333334
354670713,way,,house,,60,9563,Gnesau,46.80046858000001,13.920670860000001
354672096,way,,yes,,15,9563,Gnesau,46.80123408181817,13.919632200000002
354672098,way,,house,,62,9563,Gnesau,46.80027045999999,13.921135919999998
354672100,way,,house,,65,9563,Gnesau,46.80042785714286,13.922086899999998
354672101,way,,house,,64,9563,Gnesau,46.80026732777778,13.922491805555556
354672102,way,,house,,63,9563,Gnesau,46.80007427272728,13.922248418181821
354672103,way,,house,,56,9563,Gnesau,46.79989812857143,13.921925271428572
354832343,way,,house,,71,9563,Gnesau,46.80019706666667,13.915452655555558
354873173,way,EP Gollob,yes,Lobisserweg,3,9551,Steindorf am Ossiacher See,46.68270733333333,13.971171166666666
354873174,way,Eigner,yes,Rosenweg,5,9551,Steindorf am Ossiacher See,46.682677260000006,13.970195280000002
354873179,way,Urlaub am Bauernhof Schützhofer,yes,Tschöraner Weg,23b,9551,Steindorf am Ossiacher See,46.682414439999995,13.964870020000001
354873184,way,,yes,Binderweg,4,9551,Steindorf am Ossiacher See,46.68369454285715,13.969157285714287
354873186,way,,yes,Siedlerweg,25,9551,Steindorf am Ossiacher See,46.68483474,13.96738588
